target_id,target_chembl_id,uniprot_id,assay_variant_mutation,molecule_chembl_id,all_molecule_chembl_ids,parent_molecule_chembl_id,molecule_pref_name,canonical_smiles,inchikey,activity_type,best_value_nm,median_value_nm,max_pchembl_value,measurement_count,assay_chembl_ids,document_chembl_ids,molecular_weight,clogp,tpsa,hbd,hba,rotatable_bonds,qed,source,source_url,retrieved_at
EGFR,CHEMBL203,P00533,unspecified,CHEMBL2064393,CHEMBL2064393,CHEMBL2064393,,Cc1c(OCC(F)(F)F)ccnc1COc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,VFJQEWCOMINXPD-UHFFFAOYSA-N,IC50,99.0,99.0,7.0,1,CHEMBL2066000,CHEMBL2062376,624.62,5.227,116.77,1,10,11,0.2095,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2064393,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL215033,CHEMBL215033,CHEMBL215033,,COc1cc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)ccc1OCc1cccc(F)c1,CJGPKVRBUPRPTR-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL910357,CHEMBL1149340,576.65,5.494,115.58,2,9,12,0.186,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL215033,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL2309506,CHEMBL2309506,CHEMBL2309506,,COc1cc2ncnc(N[C@H](C)c3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,KHRPCRNETLJSDS-MRXNPFEDSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,456.518,4.785,105.6,3,7,12,0.2045,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2309506,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL2309507,CHEMBL2309507,CHEMBL2309507,,COc1cc2ncnc(N[C@H](C)c3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO,XDFXVPOVSDJRPC-MRXNPFEDSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,472.973,5.3,105.6,3,7,12,0.1864,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2309507,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL2325092,CHEMBL2325092,CHEMBL2325092,,COc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,UGQFOLZMNOEWLQ-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL2327216,CHEMBL2321654,378.475,6.204,24.83,0,3,4,0.422,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2325092,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL2381507,CHEMBL2381507,CHEMBL2381507,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,IQPRWACFMCVAAN-UHFFFAOYSA-N,IC50,99.0,99.0,7.0,1,CHEMBL2383984,CHEMBL2380214,821.269,4.388,214.49,2,16,17,0.0576,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2381507,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL2381510,CHEMBL2381510,CHEMBL2381510,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,HHQCBJOVBHTNID-UHFFFAOYSA-N,IC50,101.0,101.0,7.0,1,CHEMBL2383984,CHEMBL2380214,851.295,4.014,223.72,2,17,19,0.0518,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2381510,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL24137,CHEMBL24137,CHEMBL24137,,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,JNAHSSCHKKAPHI-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL677388,CHEMBL1135889,446.91,4.276,68.74,1,7,8,0.5179,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL24137,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL2448066,CHEMBL2448066,CHEMBL24409,,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,HCAUEIOBSYOQPN-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL677388,CHEMBL1135889,446.91,4.601,79.74,2,7,6,0.5723,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2448066,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL2448067,CHEMBL2448067,CHEMBL24133,,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1,KQVFLNYZDGJFNM-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL677388,CHEMBL1135889,430.911,5.039,59.51,1,6,8,0.5051,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL2448067,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL247309,CHEMBL247309,CHEMBL247309,,CN(C)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,NLZSXRKDMHPVOQ-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL923201,CHEMBL1140690,498.61,4.536,66.52,1,6,7,0.3556,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL247309,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL286160,CHEMBL286160,CHEMBL286160,,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,SWIHGAFGYUTAOY-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL677388,CHEMBL1135889,377.803,4.2,65.5,1,6,7,0.6224,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL286160,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3133756,CHEMBL3133756,CHEMBL3133756,,O=C(Nc1cccc(Nc2ncnc3cc(OCCCN4CCN(CCO)CC4)ccc23)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,PJJYEJOYFHFLRW-UHFFFAOYSA-N,IC50,99.0,99.0,7.0,1,CHEMBL3136336,CHEMBL3132845,644.098,6.068,114.88,4,8,11,0.1457,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3133756,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3234756,CHEMBL3234756,CHEMBL3234756,,CCc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,HUSRTGBJPIPAKE-UHFFFAOYSA-N,IC50,99.0,99.0,7.0,1,CHEMBL3240253,CHEMBL3233006,564.612,5.396,93.36,3,5,7,0.2798,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3234756,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL330224,CHEMBL330224,CHEMBL330224,,Nc1ccc2c(Nc3ccccc3)ncnc2c1,WYKOALHWZONWJR-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL680017,CHEMBL1129291,236.278,2.956,63.83,2,4,2,0.6713,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL330224,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3622624,CHEMBL3622624,CHEMBL3622624,,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1O[C@H]1CCOC1,NJCWWWBIFLBHDO-NRFANRHFSA-N,IC50,100.1,100.1,7.0,1,CHEMBL3625155,CHEMBL3621102,483.528,4.64,107.49,2,8,9,0.3317,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3622624,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3775112,CHEMBL3775112,CHEMBL3775112,,O=C1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2N1CCCN1CCCCC1,AMAVIRIRUUGUKX-UHFFFAOYSA-N,IC50,99.0,99.0,7.0,1,CHEMBL3776094,CHEMBL3774304,496.409,4.737,70.59,1,6,6,0.532,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3775112,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3898480,CHEMBL3898480,CHEMBL3898480,,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,LMRFRMCTNGTCIF-OAQYLSRUSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,500.647,5.734,114.96,5,6,14,0.0858,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3898480,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3906200,CHEMBL3906200,CHEMBL3906200,,COc1cc2ncnc(NCc3cccc(Br)c3)c2cc1OCCCCCCC(=O)NO,YIXZZHURQHTFRZ-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,503.397,4.848,105.6,3,7,12,0.1844,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3906200,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3909214,CHEMBL3909214,CHEMBL3909214,,O=C(CCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,NHKHAKSQCIWXID-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,390.802,3.83,96.37,3,6,7,0.3221,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3909214,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3912598,CHEMBL3912598,CHEMBL3912598,,C#Cc1cccc(Nc2ncnc3ccc(OCCCCCC(=O)NO)cc23)c1,MSLPNNXNKGAMLX-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,390.443,3.799,96.37,3,6,9,0.2226,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3912598,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3914322,CHEMBL3914322,CHEMBL3914322,,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCCCC(=O)NO)cc3)cc12)c1ccc(F)cc1,NRSHGRFGQTUKNG-GOSISDBHSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,491.567,5.772,112.16,4,6,12,0.1137,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3914322,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3914607,CHEMBL3914607,CHEMBL3914607,,COc1cc2ncnc(NCc3ccc(F)c(F)c3)c2cc1OCCCCCCC(=O)NO,ZMEIQXXXNGNPEW-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,460.481,4.363,105.6,3,7,12,0.2095,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3914607,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3917105,CHEMBL3917105,CHEMBL3917105,,O=C(CCCCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)NO,ZDOXGAYQHPLSBX-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,527.673,4.42,109.41,4,7,12,0.1227,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3917105,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3917951,CHEMBL3917951,CHEMBL3917951,,COc1cc2ncnc(NCCc3ccccc3)c2cc1OCCCCCCC(=O)NO,LRBAHQWKKXIMIB-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,438.528,4.128,105.6,3,7,13,0.2093,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3917951,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3921446,CHEMBL3921446,CHEMBL3921446,,CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(Cc5ccccn5)cc4)ncnc3cn2)CC1,NBXCNCMWLZADMG-GQCTYLIASA-N,IC50,100.0,478.5,7.0,2,CHEMBL3854863;CHEMBL3854867,CHEMBL3853319,494.603,3.496,99.17,2,8,8,0.3593,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3921446,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3922068,CHEMBL3922068,CHEMBL3922068,,Nc1cc(Br)ccc1NC(=O)COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,VLSVBSCKTVGIHZ-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,516.758,5.528,102.16,3,6,6,0.2914,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3922068,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3924787,CHEMBL3924787,CHEMBL3924787,,C[C@@H](Nc1ncnc2ccc(OCCCCCC(=O)NO)cc12)c1ccccc1,QBFMDUKVTGGKMO-MRXNPFEDSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,394.475,4.248,96.37,3,6,10,0.2703,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3924787,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3950023,CHEMBL3950023,CHEMBL3950023,,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NC(=O)CCNCC(=O)NO)cc3)cc12)c1ccccc1,KLTNJALIVRYAOC-MRXNPFEDSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,473.537,3.222,144.06,6,7,10,0.1179,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3950023,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3975990,CHEMBL3975990,CHEMBL3975990,,C#Cc1cccc(Nc2ncnc3ccc(OCCCCCCC(=O)NO)cc23)c1,UPDVFBHUYSIDCL-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,404.47,4.189,96.37,3,6,10,0.2029,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3975990,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3979482,CHEMBL3979482,CHEMBL3979482,,C#Cc1cccc(Nc2ncnc3ccc(OCCCC(=O)NO)cc23)c1,PWQNLOZKTWADFT-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,362.389,3.019,96.37,3,6,7,0.2587,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3979482,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3984008,CHEMBL3984008,CHEMBL3984008,,C[C@@H](Nc1ncnc2ccc(OCCCCCCC(=O)NO)cc12)c1ccccc1,WQSCNWMSSLOMRV-QGZVFWFLSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,408.502,4.638,96.37,3,6,11,0.243,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3984008,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL3985004,CHEMBL3985004,CHEMBL3985004,,O=C(CCCCCCOc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1)NO,RPXMTNZWJALSGT-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL3881964,CHEMBL3881527,459.55,5.072,112.16,4,6,12,0.1336,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL3985004,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL4452906,CHEMBL4452906,CHEMBL4452906,,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)OCCCCO[N+](=O)[O-])CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,JUZFTHJFMWRHJB-QZUHWTNASA-N,IC50,100.0,100.0,7.0,1,CHEMBL4417016,CHEMBL4414650,615.852,8.252,104.97,0,7,8,0.089,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4452906,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL451513,CHEMBL451513,CHEMBL451513,,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCCC1,UWADRORTXGMUIP-FYYLOGMGSA-N,IC50,99.0,99.0,7.0,1,CHEMBL1009326,CHEMBL1139297,592.096,6.121,88.61,2,8,6,0.2612,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL451513,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL4873767,CHEMBL4873767,CHEMBL4873767,,Oc1cc(Nc2ccnc3cc(-c4ccccc4)ccc23)ccc1Cl,NLJVTJDPRBIFFV-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL4829094,CHEMBL4828713,346.817,6.004,45.15,2,3,3,0.4776,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL4873767,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL490577,CHEMBL490577,CHEMBL490577,,N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,GWCNJMUSWLTSCW-ATVHPVEESA-N,IC50,100.0,100.0,7.0,1,CHEMBL941404,CHEMBL1150213,336.391,3.144,93.35,3,4,7,0.3133,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL490577,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5094406,CHEMBL5094406,CHEMBL5094406,,C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(CC)c3)n2)c(OC)cc1N(C)CCN(C)C,ACQVYHSWYYIBOX-UHFFFAOYSA-N,IC50,100.6,100.6,7.0,1,CHEMBL5046855,CHEMBL5046228,479.589,3.311,112.47,3,9,12,0.3368,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5094406,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5273525,CHEMBL5273525,CHEMBL5273525,,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5ccsc5c4)nn32)CC1,GOLVRUHMODBSGJ-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL5251900,CHEMBL5247657,465.579,3.654,102.48,2,6,5,0.5601,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5273525,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL53404,CHEMBL53404,CHEMBL53404,,CC(=O)Nc1cc2ncnc(NCc3ccccc3)c2cn1,PVCHTGBTKFGXJK-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL680021,CHEMBL1129564,293.33,2.595,79.8,2,5,4,0.7726,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL53404,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5398727,CHEMBL5398727,CHEMBL5398727,,CN1C(=O)C(C(=O)NN)N(C)c2ccccc21,OIBQGCOMEWUAJQ-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL5320277,CHEMBL5316348,234.259,-0.542,78.67,2,4,1,0.2959,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5398727,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL542729,CHEMBL542729,CHEMBL1191608,,COc1ccc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2c1,BVVPEBFYUMLMNE-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL676160,CHEMBL1129839,341.367,3.408,74.73,1,7,6,0.7362,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL542729,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL555201,CHEMBL555201,CHEMBL405130,,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,HOZUXBLMYUPGPZ-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL676160,CHEMBL1129839,297.314,3.096,76.5,2,6,4,0.7206,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL555201,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5555620,CHEMBL5555620,CHEMBL5555620,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,FRCYUJLTCPHQMY-UHFFFAOYSA-N,IC50,99.9,99.9,7.0,1,CHEMBL5511075,CHEMBL5506049,692.235,9.559,90.42,2,8,15,0.103,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5555620,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5565127,CHEMBL5565127,CHEMBL5565127,,C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)n4c(=O)c(-c5ccccc5)c(C)n4C)cc3F)cccc2cc1OC,PZKGSVYNVAEKGQ-UHFFFAOYSA-N,IC50,99.8,99.8,7.0,1,CHEMBL5537874,CHEMBL5537122,566.589,6.46,103.59,2,5,7,0.2202,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5565127,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5632719,CHEMBL5632719,CHEMBL5632719,,O=C(Nc1ccc(-c2ccc3c(=O)[nH]cnc3c2)cc1)Nc1ccc(F)c(F)c1,PAQLCNBPWYBOJT-UHFFFAOYSA-N,IC50,98.8,98.8,7.0,1,CHEMBL5626174,CHEMBL5625175,392.365,4.512,86.88,3,3,3,0.4794,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5632719,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL56543,CHEMBL56543,CHEMBL56543,,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,TUCIOBMMDDOEMM-RIYZIHGNSA-N,IC50,100.0,300.595,7.0,2,CHEMBL676067;CHEMBL676152,CHEMBL1125266;CHEMBL1136802,294.31,2.321,93.35,3,4,4,0.4581,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL56543,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL57892,CHEMBL57892,CHEMBL57892,,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(C)C,CMKLELUFUHIGLT-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL677210,CHEMBL1134804,418.9,4.941,68.3,2,6,7,0.5294,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL57892,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5961642,CHEMBL5961642,CHEMBL5961642,,C=CC(=O)N[C@H]1CC[C@@H](n2nc(C(=O)Nc3nc4cc(Cl)ccc4o3)c3c(N)ncnc32)CC1,DAPBDFRIJDKKFV-BETUJISGSA-N,IC50,101.0,101.0,7.0,1,CHEMBL5731481,CHEMBL5725787,480.916,3.241,153.85,3,8,5,0.3676,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5961642,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL596761,CHEMBL596761,CHEMBL596761,,COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(=O)NO,GWEFXJQVLISMDM-UHFFFAOYSA-N,IC50,99.4,99.4,7.0,1,CHEMBL1064921,CHEMBL1157563,424.501,4.085,105.6,3,7,12,0.2284,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL596761,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL596964,CHEMBL596964,CHEMBL596964,,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,CNAYRPIRUOIQNH-UHFFFAOYSA-N,IC50,100.0,184.0,7.0,2,CHEMBL1064921;CHEMBL3881964,CHEMBL1157563;CHEMBL3881527,442.491,4.224,105.6,3,7,12,0.219,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL596964,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL5971019,CHEMBL5971019,CHEMBL5971019,,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCC#Cc2cccc3c2C(=O)N(C(C(=O)Nc2nccs2)c2cc(F)ccc2O)C3)C(C)(C)C)cc1,FNDKSMUNLDGLQL-UZPUWCQSSA-N,IC50,100.0,550.0,7.0,2,CHEMBL5736754;CHEMBL5736755,CHEMBL5728438,1040.206,4.983,231.08,5,15,22,0.0456,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL5971019,2026-07-09T09:02:48.984719+00:00
EGFR,CHEMBL203,P00533,unspecified,CHEMBL6161899,CHEMBL6161899,CHEMBL6161899,,C=CC(=O)N1Cc2nc(-c3cc(-c4ccccc4F)c(F)cc3F)n(-c3ccncn3)c2C1,SIDBAOLMXBTQNX-UHFFFAOYSA-N,IC50,100.0,100.0,7.0,1,CHEMBL6126249,CHEMBL6121053,447.42,4.442,63.91,0,4,4,0.4341,ChEMBL,https://www.ebi.ac.uk/chembl/explore/compound/CHEMBL6161899,2026-07-09T09:02:48.984719+00:00
